step,timestamp,target[0],actual[0],error[0],P[0],I[0],D[0],integral[0],output[0],target[1],actual[1],error[1],P[1],I[1],D[1],integral[1],output[1]
486,0.974,-0,-0.0670131,0.0670131,0.670131,0,-0.000321421,0.0173242,0.66981,0,0.110481,-0.110481,-1.10481,-0,-0.0046717,-0.0222557,-1.10948
487,0.976,-0,-0.0673241,0.0673241,0.673241,0,0.00155481,0.0174586,0.674796,0,0.111689,-0.111689,-1.11689,-0,-0.00604129,-0.0224779,-1.12293
488,0.978,-0,-0.0679543,0.0679543,0.679543,0,0.00315098,0.0175938,0.682694,0,0.112813,-0.112813,-1.12813,-0,-0.00562121,-0.0227024,-1.13375
489,0.98,-0,-0.0688819,0.0688819,0.688819,0,0.00463787,0.0177307,0.693457,0,0.114155,-0.114155,-1.14155,-0,-0.00671189,-0.0229293,-1.14827
490,0.982,-0,-0.0701288,0.0701288,0.701288,0,0.00623467,0.0178697,0.707523,0,0.115415,-0.115415,-1.15415,-0,-0.00629775,-0.0231589,-1.16045
491,0.984,-0,-0.0712399,0.0712399,0.712399,0,0.00555573,0.0180111,0.717955,0,0.116787,-0.116787,-1.16787,-0,-0.00685793,-0.0233911,-1.17472
492,0.986,-0,-0.0722265,0.0722265,0.722265,0,0.00493293,0.0181545,0.727198,0,0.118581,-0.118581,-1.18581,-0,-0.00897257,-0.0236265,-1.19478
493,0.988,-0,-0.0730308,0.0730308,0.730308,0,0.00402146,0.0182998,0.73433,0,0.120548,-0.120548,-1.20548,-0,-0.00983532,-0.0238656,-1.21532
494,0.99,-0,-0.0737285,0.0737285,0.737285,0,0.00348841,0.0184465,0.740773,0,0.122884,-0.122884,-1.22884,-0,-0.011681,-0.024109,-1.24052
495,0.992,-0,-0.0743036,0.0743036,0.743036,0,0.00287564,0.0185946,0.745912,0,0.124864,-0.124864,-1.24864,-0,-0.00989751,-0.0243568,-1.25854
496,0.994,-0,-0.0743804,0.0743804,0.743804,0,0.000383651,0.0187433,0.744187,0,0.126506,-0.126506,-1.26506,-0,-0.00821252,-0.0246081,-1.27328
497,0.996,-0,-0.0743348,0.0743348,0.743348,0,-0.000227807,0.018892,0.74312,0,0.127794,-0.127794,-1.27794,-0,-0.00643839,-0.0248624,-1.28438
498,0.998,-0,-0.0738998,0.0738998,0.738998,0,-0.00217525,0.0190402,0.736822,0,0.128829,-0.128829,-1.28829,-0,-0.00517588,-0.0251191,-1.29347
499,1,-0,-0.0732059,0.0732059,0.732059,0,-0.00346946,0.0191873,0.728589,0,0.129583,-0.129583,-1.29583,-0,-0.00376786,-0.0253775,-1.2996
500,1.002,-0,-0.0721615,0.0721615,0.721615,0,-0.00522165,0.0193327,0.716394,0,0.13038,-0.13038,-1.3038,-0,-0.00398603,-0.0256374,-1.30779
501,1.004,-0,-0.0716908,0.0716908,0.716908,0,-0.00235384,0.0194765,0.714554,0,0.131459,-0.131459,-1.31459,-0,-0.0053936,-0.0258993,-1.31998
502,1.006,-0,-0.0714495,0.0714495,0.714495,0,-0.00120654,0.0196197,0.713288,0,0.132695,-0.132695,-1.32695,-0,-0.00618034,-0.0261634,-1.33313
503,1.008,-0,-0.0716492,0.0716492,0.716492,0,0.000998488,0.0197628,0.71749,0,0.134025,-0.134025,-1.34025,-0,-0.00664863,-0.0264302,-1.34689
504,1.01,-0,-0.0718427,0.0718427,0.718427,0,0.000967667,0.0199063,0.719395,0,0.135113,-0.135113,-1.35113,-0,-0.00544155,-0.0266993,-1.35657
505,1.012,-0,-0.0724942,0.0724942,0.724942,0,0.00325741,0.0200506,0.728199,0,0.136028,-0.136028,-1.36028,-0,-0.0045744,-0.0269704,-1.36485
506,1.014,-0,-0.0730874,0.0730874,0.730874,0,0.00296603,0.0201962,0.73384,0,0.136648,-0.136648,-1.36648,-0,-0.00310179,-0.0272431,-1.36958
507,1.016,-0,-0.0741063,0.0741063,0.741063,0,0.0050947,0.0203434,0.746158,0,0.137106,-0.137106,-1.37106,-0,-0.00228815,-0.0275169,-1.37335
508,1.018,-0,-0.0750668,0.0750668,0.750668,0,0.00480261,0.0204925,0.755471,0,0.137811,-0.137811,-1.37811,-0,-0.00352558,-0.0277918,-1.38163
509,1.02,-0,-0.0756495,0.0756495,0.756495,0,0.00291331,0.0206433,0.759408,0,0.138641,-0.138641,-1.38641,-0,-0.00415311,-0.0280682,-1.39057
510,1.022,-0,-0.0758904,0.0758904,0.758904,0,0.00120467,0.0207948,0.760109,0,0.139672,-0.139672,-1.39672,-0,-0.00515149,-0.0283465,-1.40187
511,1.024,-0,-0.075889,0.075889,0.75889,0,-7.12893e-06,0.0209466,0.758883,0,0.140953,-0.140953,-1.40953,-0,-0.00640735,-0.0286272,-1.41594
512,1.026,-0,-0.0760506,0.0760506,0.760506,0,0.000808062,0.0210985,0.761314,0,0.14245,-0.14245,-1.4245,-0,-0.0074817,-0.0289106,-1.43198
513,1.028,-0,-0.0764039,0.0764039,0.764039,0,0.00176646,0.021251,0.765806,0,0.144237,-0.144237,-1.44237,-0,-0.00893826,-0.0291973,-1.45131
514,1.03,-0,-0.0770159,0.0770159,0.770159,0,0.00306012,0.0214044,0.77322,0,0.146137,-0.146137,-1.46137,-0,-0.00950152,-0.0294876,-1.47088
515,1.032,-0,-0.077983,0.077983,0.77983,0,0.00483513,0.0215594,0.784665,0,0.148129,-0.148129,-1.48129,-0,-0.00995807,-0.0297819,-1.49125
516,1.034,-0,-0.0788264,0.0788264,0.788264,0,0.00421702,0.0217162,0.792481,0,0.1497,-0.1497,-1.497,-0,-0.00785274,-0.0300797,-1.50485
517,1.036,-0,-0.0800661,0.0800661,0.800661,0,0.00619855,0.0218751,0.806859,0,0.15106,-0.15106,-1.5106,-0,-0.00680197,-0.0303805,-1.5174
518,1.038,-0,-0.0810614,0.0810614,0.810614,0,0.00497658,0.0220362,0.815591,0,0.152098,-0.152098,-1.52098,-0,-0.00518897,-0.0306836,-1.52617
519,1.04,-0,-0.0819307,0.0819307,0.819307,0,0.00434641,0.0221992,0.823653,0,0.152762,-0.152762,-1.52762,-0,-0.00331838,-0.0309885,-1.53093
520,1.042,-0,-0.082422,0.082422,0.82422,0,0.00245652,0.0223636,0.826676,0,0.153401,-0.153401,-1.53401,-0,-0.00319519,-0.0312947,-1.5372
521,1.044,-0,-0.082567,0.082567,0.82567,0,0.00072501,0.0225286,0.826395,0,0.153923,-0.153923,-1.53923,-0,-0.0026134,-0.031602,-1.54185
522,1.046,-0,-0.0826182,0.0826182,0.826182,0,0.000256097,0.0226937,0.826438,0,0.15478,-0.15478,-1.5478,-0,-0.00428366,-0.0319107,-1.55208
523,1.048,-0,-0.0826605,0.0826605,0.826605,0,0.000211244,0.022859,0.826816,0,0.155916,-0.155916,-1.55916,-0,-0.00568022,-0.0322214,-1.56484
524,1.05,-0,-0.0829044,0.0829044,0.829044,0,0.00121969,0.0230246,0.830264,0,0.157358,-0.157358,-1.57358,-0,-0.0072075,-0.0325347,-1.58078
525,1.052,-0,-0.083476,0.083476,0.83476,0,0.0028581,0.023191,0.837618,0,0.158854,-0.158854,-1.58854,-0,-0.00748329,-0.0328509,-1.59603
526,1.054,-0,-0.0839908,0.0839908,0.839908,0,0.00257378,0.0233584,0.842481,0,0.16026,-0.16026,-1.6026,-0,-0.0070313,-0.03317,-1.60964
527,1.056,-0,-0.0847309,0.0847309,0.847309,0,0.00370066,0.0235272,0.85101,0,0.161643,-0.161643,-1.61643,-0,-0.00691304,-0.0334919,-1.62334
528,1.058,-0,-0.0853161,0.0853161,0.853161,0,0.00292618,0.0236972,0.856088,0,0.162936,-0.162936,-1.62936,-0,-0.00646524,-0.0338165,-1.63583
529,1.06,-0,-0.0861544,0.0861544,0.861544,0,0.00419143,0.0238687,0.865736,0,0.164184,-0.164184,-1.64184,-0,-0.00623743,-0.0341436,-1.64807
530,1.062,-0,-0.0867895,0.0867895,0.867895,0,0.00317523,0.0240416,0.87107,0,0.165402,-0.165402,-1.65402,-0,-0.00609446,-0.0344732,-1.66012
531,1.064,-0,-0.0876971,0.0876971,0.876971,0,0.00453794,0.0242161,0.881508,0,0.16657,-0.16657,-1.6657,-0,-0.0058369,-0.0348051,-1.67154
532,1.066,-0,-0.0883615,0.0883615,0.883615,0,0.00332217,0.0243922,0.886937,0,0.167764,-0.167764,-1.67764,-0,-0.00597223,-0.0351395,-1.68362
533,1.068,-0,-0.0893143,0.0893143,0.893143,0,0.0047641,0.0245698,0.897907,0,0.168908,-0.168908,-1.68908,-0,-0.00571824,-0.0354762,-1.6948
534,1.07,-0,-0.090406,0.090406,0.90406,0,0.00545859,0.0247496,0.909519,0,0.170398,-0.170398,-1.70398,-0,-0.00744934,-0.0358155,-1.71143
535,1.072,-0,-0.0916004,0.0916004,0.916004,0,0.00597169,0.0249316,0.921975,0,0.171924,-0.171924,-1.71924,-0,-0.00763334,-0.0361578,-1.72688
536,1.074,-0,-0.0925403,0.0925403,0.925403,0,0.00469963,0.0251157,0.930103,0,0.17349,-0.17349,-1.7349,-0,-0.00782631,-0.0365032,-1.74272
537,1.076,-0,-0.0936023,0.0936023,0.936023,0,0.00531011,0.0253019,0.941333,0,0.175039,-0.175039,-1.75039,-0,-0.00774863,-0.0368517,-1.75814
538,1.078,-0,-0.0944618,0.0944618,0.944618,0,0.00429733,0.0254899,0.948915,0,0.176661,-0.176661,-1.76661,-0,-0.00810692,-0.0372034,-1.77472
539,1.08,-0,-0.0954135,0.0954135,0.954135,0,0.00475881,0.0256798,0.958894,0,0.178252,-0.178252,-1.78252,-0,-0.00795433,-0.0375583,-1.79047
540,1.082,-0,-0.0961866,0.0961866,0.961866,0,0.0038654,0.0258714,0.965732,0,0.17991,-0.17991,-1.7991,-0,-0.00829172,-0.0379165,-1.80739
541,1.084,-0,-0.0970635,0.0970635,0.970635,0,0.00438426,0.0260646,0.975019,0,0.18153,-0.18153,-1.8153,-0,-0.00809837,-0.0382779,-1.8234
542,1.086,-0,-0.0981365,0.0981365,0.981365,0,0.00536514,0.0262598,0.98673,0,0.183365,-0.183365,-1.83365,-0,-0.00917404,-0.0386428,-1.84282
543,1.088,-0,-0.0992938,0.0992938,0.992938,0,0.0057863,0.0264573,0.998724,0,0.185244,-0.185244,-1.85244,-0,-0.00939774,-0.0390114,-1.86184
544,1.09,-0,-0.100205,0.100205,1.00205,0,0.00455377,0.0266568,1.0066,0,0.186833,-0.186833,-1.86833,-0,-0.00794592,-0.0393835,-1.87628
545,1.092,-0,-0.101322,0.101322,1.01322,0,0.00558541,0.0268583,1.0188,0,0.188277,-0.188277,-1.88277,-0,-0.00722072,-0.0397586,-1.88999
546,1.094,-0,-0.102327,0.102327,1.02327,0,0.00502922,0.0270619,1.0283,0,0.189363,-0.189363,-1.89363,-0,-0.00542727,-0.0401363,-1.89906
547,1.096,-0,-0.103598,0.103598,1.03598,0,0.00635359,0.0272679,1.04234,0,0.190536,-0.190536,-1.90536,-0,-0.00586775,-0.0405162,-1.91123
548,1.098,-0,-0.10517,0.10517,1.0517,0,0.00785711,0.0274766,1.05955,0,0.191632,-0.191632,-1.91632,-0,-0.00547657,-0.0408983,-1.92179
549,1.1,-0,-0.106775,0.106775,1.06775,0,0.00802731,0.0276886,1.07578,0,0.19297,-0.19297,-1.9297,-0,-0.00669025,-0.0412829,-1.93639
550,1.102,-0,-0.108476,0.108476,1.08476,0,0.00850502,0.0279038,1.09327,0,0.194703,-0.194703,-1.94703,-0,-0.00866457,-0.0416706,-1.95569
551,1.104,-0,-0.109962,0.109962,1.09962,0,0.00742736,0.0281223,1.10704,0,0.196645,-0.196645,-1.96645,-0,-0.00971102,-0.042062,-1.97616
552,1.106,-0,-0.111346,0.111346,1.11346,0,0.0069232,0.0283436,1.12038,0,0.198947,-0.198947,-1.98947,-0,-0.0115103,-0.0424576,-2.00098
553,1.108,-0,-0.112512,0.112512,1.12512,0,0.00582733,0.0285674,1.13094,0,0.201464,-0.201464,-2.01464,-0,-0.0125844,-0.042858,-2.02722
554,1.11,-0,-0.113587,0.113587,1.13587,0,0.00537444,0.0287935,1.14124,0,0.204316,-0.204316,-2.04316,-0,-0.0142627,-0.0432637,-2.05743
555,1.112,-0,-0.114534,0.114534,1.14534,0,0.00473895,0.0290217,1.15008,0,0.206805,-0.206805,-2.06805,-0,-0.0124429,-0.0436749,-2.08049
556,1.114,-0,-0.115255,0.115255,1.15255,0,0.00360297,0.0292514,1.15615,0,0.209013,-0.209013,-2.09013,-0,-0.0110394,-0.0440907,-2.10117
557,1.116,-0,-0.115835,0.115835,1.15835,0,0.00290302,0.0294825,1.16126,0,0.210841,-0.210841,-2.10841,-0,-0.00914098,-0.0445105,-2.11755
558,1.118,-0,-0.116191,0.116191,1.16191,0,0.00177756,0.0297146,1.16369,0,0.212386,-0.212386,-2.12386,-0,-0.00772435,-0.0449338,-2.13158
559,1.12,-0,-0.116419,0.116419,1.16419,0,0.00113758,0.0299472,1.16532,0,0.213595,-0.213595,-2.13595,-0,-0.00604372,-0.0453597,-2.14199
560,1.122,-0,-0.116382,0.116382,1.16382,0,-0.000180704,0.03018,1.16364,0,0.214942,-0.214942,-2.14942,-0,-0.00673608,-0.0457883,-2.15615
561,1.124,-0,-0.116128,0.116128,1.16128,0,-0.00127426,0.0304125,1.16,0,0.216493,-0.216493,-2.16493,-0,-0.0077552,-0.0462197,-2.17268
562,1.126,-0,-0.116158,0.116158,1.16158,0,0.000152588,0.0306448,1.16173,0,0.218258,-0.218258,-2.18258,-0,-0.00882504,-0.0466545,-2.1914
563,1.128,-0,-0.116848,0.116848,1.16848,0,0.00344897,0.0308778,1.17193,0,0.220314,-0.220314,-2.20314,-0,-0.0102798,-0.047093,-2.21342
564,1.13,-0,-0.117901,0.117901,1.17901,0,0.00526793,0.0311125,1.18428,0,0.222302,-0.222302,-2.22302,-0,-0.00994171,-0.0475357,-2.23296
565,1.132,-0,-0.119428,0.119428,1.19428,0,0.00763228,0.0313499,1.20191,0,0.224519,-0.224519,-2.24519,-0,-0.0110861,-0.0479825,-2.25628
566,1.134,-0,-0.121227,0.121227,1.21227,0,0.0089963,0.0315905,1.22127,0,0.226662,-0.226662,-2.26662,-0,-0.0107135,-0.0484337,-2.27734
567,1.136,-0,-0.123508,0.123508,1.23508,0,0.0114041,0.0318352,1.24648,0,0.228994,-0.228994,-2.28994,-0,-0.0116587,-0.0488893,-2.3016
568,1.138,-0,-0.125955,0.125955,1.25955,0,0.0122363,0.0320847,1.27179,0,0.231589,-0.231589,-2.31589,-0,-0.0129755,-0.0493499,-2.32887
569,1.14,-0,-0.12872,0.12872,1.2872,0,0.0138226,0.0323394,1.30102,0,0.234417,-0.234417,-2.34417,-0,-0.0141379,-0.0498159,-2.3583
570,1.142,-0,-0.131771,0.131771,1.31771,0,0.0152585,0.0325999,1.33297,0,0.237167,-0.237167,-2.37167,-0,-0.0137545,-0.0502875,-2.38543
571,1.144,-0,-0.134999,0.134999,1.34999,0,0.0161377,0.0328666,1.36613,0,0.240119,-0.240119,-2.40119,-0,-0.0147561,-0.0507648,-2.41594
572,1.146,-0,-0.137713,0.137713,1.37713,0,0.0135685,0.0331394,1.3907,0,0.243019,-0.243019,-2.43019,-0,-0.0144997,-0.0512479,-2.44469
573,1.148,-0,-0.140287,0.140287,1.40287,0,0.012871,0.0334174,1.41574,0,0.245524,-0.245524,-2.45524,-0,-0.0125275,-0.0517365,-2.46777
574,1.15,-0,-0.142492,0.142492,1.42492,0,0.0110264,0.0337001,1.43595,0,0.248021,-0.248021,-2.48021,-0,-0.0124828,-0.05223,-2.49269
575,1.152,-0,-0.144397,0.144397,1.44397,0,0.00952432,0.033987,1.45349,0,0.250057,-0.250057,-2.50057,-0,-0.0101809,-0.0527281,-2.51075
576,1.154,-0,-0.145974,0.145974,1.45974,0,0.00788253,0.0342774,1.46762,0,0.252265,-0.252265,-2.52265,-0,-0.0110403,-0.0532304,-2.53369
577,1.156,-0,-0.147306,0.147306,1.47306,0,0.00666118,0.0345707,1.47972,0,0.254126,-0.254126,-2.54126,-0,-0.00930366,-0.0537368,-2.55056
578,1.158,-0,-0.148397,0.148397,1.48397,0,0.00545692,0.0348664,1.48943,0,0.255661,-0.255661,-2.55661,-0,-0.00767815,-0.0542466,-2.56429
579,1.16,-0,-0.14982,0.14982,1.4982,0,0.00711367,0.0351646,1.50531,0,0.257039,-0.257039,-2.57039,-0,-0.00689099,-0.0547593,-2.57729
580,1.162,-0,-0.151068,0.151068,1.51068,0,0.00623965,0.0354655,1.51692,0,0.258058,-0.258058,-2.58058,-0,-0.00509416,-0.0552744,-2.58568
581,1.164,-0,-0.152729,0.152729,1.52729,0,0.00830683,0.0357693,1.5356,0,0.259189,-0.259189,-2.59189,-0,-0.00565181,-0.0557916,-2.59754
582,1.166,-0,-0.154672,0.154672,1.54672,0,0.00971282,0.0360767,1.55643,0,0.260284,-0.260284,-2.60284,-0,-0.00547441,-0.0563111,-2.60831
583,1.168,-0,-0.157054,0.157054,1.57054,0,0.01191,0.0363884,1.58245,0,0.26161,-0.26161,-2.6161,-0,-0.00663204,-0.056833,-2.62273
584,1.17,-0,-0.159444,0.159444,1.59444,0,0.0119499,0.0367049,1.60639,0,0.263417,-0.263417,-2.63417,-0,-0.00903648,-0.057358,-2.64321
585,1.172,-0,-0.162155,0.162155,1.62155,0,0.0135575,0.0370265,1.63511,0,0.265479,-0.265479,-2.65479,-0,-0.0103065,-0.0578869,-2.66509
586,1.174,-0,-0.164905,0.164905,1.64905,0,0.0137503,0.0373536,1.6628,0,0.267972,-0.267972,-2.67972,-0,-0.0124666,-0.0584204,-2.69219
587,1.176,-0,-0.167889,0.167889,1.67889,0,0.0149203,0.0376864,1.69381,0,0.270726,-0.270726,-2.70726,-0,-0.0137717,-0.0589591,-2.72103
588,1.178,-0,-0.170483,0.170483,1.70483,0,0.0129684,0.0380247,1.7178,0,0.273476,-0.273476,-2.73476,-0,-0.0137497,-0.0595033,-2.74851
589,1.18,-0,-0.173132,0.173132,1.73132,0,0.013246,0.0383683,1.74457,0,0.275589,-0.275589,-2.75589,-0,-0.0105646,-0.0600523,-2.76646
590,1.182,-0,-0.175398,0.175398,1.75398,0,0.0113266,0.0387169,1.7653,0,0.277797,-0.277797,-2.77797,-0,-0.0110402,-0.0606057,-2.78901
591,1.184,-0,-0.177464,0.177464,1.77464,0,0.0103315,0.0390697,1.78497,0,0.279639,-0.279639,-2.79639,-0,-0.00920728,-0.0611631,-2.80559
592,1.186,-0,-0.179313,0.179313,1.79313,0,0.00924743,0.0394265,1.80238,0,0.281177,-0.281177,-2.81177,-0,-0.00769094,-0.061724,-2.81946
593,1.188,-0,-0.1814,0.1814,1.814,0,0.010435,0.0397872,1.82444,0,0.282485,-0.282485,-2.82485,-0,-0.00654257,-0.0622876,-2.8314
594,1.19,-0,-0.183446,0.183446,1.83446,0,0.0102291,0.0401521,1.84469,0,0.283443,-0.283443,-2.83443,-0,-0.00478993,-0.0628536,-2.83922
595,1.192,-0,-0.185679,0.185679,1.85679,0,0.0111646,0.0405212,1.86796,0,0.284412,-0.284412,-2.84412,-0,-0.0048417,-0.0634214,-2.84896
596,1.194,-0,-0.187915,0.187915,1.87915,0,0.0111802,0.0408948,1.89033,0,0.285175,-0.285175,-2.85175,-0,-0.00381771,-0.063991,-2.85557
597,1.196,-0,-0.190438,0.190438,1.90438,0,0.0126137,0.0412731,1.91699,0,0.286043,-0.286043,-2.86043,-0,-0.00433781,-0.0645622,-2.86477
598,1.198,-0,-0.192905,0.192905,1.92905,0,0.0123354,0.0416565,1.94138,0,0.287516,-0.287516,-2.87516,-0,-0.00736516,-0.0651358,-2.88252
599,1.2,-0,-0.1956,0.1956,1.956,0,0.0134774,0.042045,1.96948,0,0.289246,-0.289246,-2.89246,-0,-0.00865272,-0.0657125,-2.90112
600,1.202,-0,-0.198117,0.198117,1.98117,0,0.0125829,0.0424387,1.99375,0,0.291779,-0.291779,-2.91779,-0,-0.0126617,-0.0662936,-2.93045
601,1.204,-0,-0.200692,0.200692,2.00692,0,0.012874,0.0428375,2.01979,0,0.294571,-0.294571,-2.94571,-0,-0.013961,-0.0668799,-2.95967
602,1.206,-0,-0.202922,0.202922,2.02922,0,0.0111513,0.0432411,2.04037,0,0.29769,-0.29769,-2.9769,-0,-0.0155948,-0.0674722,-2.99249
603,1.208,-0,-0.205112,0.205112,2.05112,0,0.0109478,0.0436492,2.06206,0,0.300428,-0.300428,-3.00428,-0,-0.0136911,-0.0680703,-3.01797
604,1.21,-0,-0.207134,0.207134,2.07134,0,0.0101116,0.0440614,2.08145,0,0.302812,-0.302812,-3.02812,-0,-0.0119204,-0.0686735,-3.04004
605,1.212,-0,-0.209421,0.209421,2.09421,0,0.0114352,0.044478,2.10564,0,0.304944,-0.304944,-3.04944,-0,-0.0106601,-0.0692813,-3.0601
606,1.214,-0,-0.211568,0.211568,2.11568,0,0.0107347,0.044899,2.12641,0,0.306816,-0.306816,-3.06816,-0,-0.00935849,-0.069893,-3.07752
607,1.216,-0,-0.213838,0.213838,2.13838,0,0.0113491,0.0453244,2.14973,0,0.30855,-0.30855,-3.0855,-0,-0.00866869,-0.0705084,-3.09416
608,1.218,-0,-0.215801,0.215801,2.15801,0,0.0098181,0.045754,2.16783,0,0.310567,-0.310567,-3.10567,-0,-0.0100882,-0.0711275,-3.11576
609,1.22,-0,-0.218012,0.218012,2.18012,0,0.0110555,0.0461878,2.19118,0,0.312839,-0.312839,-3.12839,-0,-0.0113603,-0.0717509,-3.13975
610,1.222,-0,-0.220077,0.220077,2.20077,0,0.0103213,0.0466259,2.21109,0,0.31533,-0.31533,-3.1533,-0,-0.0124547,-0.0723791,-3.16576
611,1.224,-0,-0.22237,0.22237,2.2237,0,0.0114666,0.0470683,2.23517,0,0.31752,-0.31752,-3.1752,-0,-0.0109483,-0.0730119,-3.18615
612,1.226,-0,-0.22457,0.22457,2.2457,0,0.0110014,0.0475153,2.2567,0,0.319445,-0.319445,-3.19445,-0,-0.00962576,-0.0736489,-3.20408
613,1.228,-0,-0.227049,0.227049,2.27049,0,0.0123919,0.0479669,2.28288,0,0.32116,-0.32116,-3.2116,-0,-0.00857612,-0.0742895,-3.22018
614,1.23,-0,-0.229599,0.229599,2.29599,0,0.0127498,0.0484236,2.30874,0,0.323272,-0.323272,-3.23272,-0,-0.0105564,-0.074934,-3.24327
615,1.232,-0,-0.232322,0.232322,2.32322,0,0.0136147,0.0488855,2.33683,0,0.325617,-0.325617,-3.25617,-0,-0.0117255,-0.0755828,-3.26789
616,1.234,-0,-0.235325,0.235325,2.35325,0,0.0150151,0.0493531,2.36826,0,0.327893,-0.327893,-3.27893,-0,-0.01138,-0.0762363,-3.29031
617,1.236,-0,-0.238151,0.238151,2.38151,0,0.0141346,0.0498266,2.39565,0,0.330317,-0.330317,-3.30317,-0,-0.0121233,-0.0768946,-3.3153
618,1.238,-0,-0.24087,0.24087,2.4087,0,0.0135935,0.0503056,2.4223,0,0.333128,-0.333128,-3.33128,-0,-0.0140525,-0.077558,-3.34533
619,1.24,-0,-0.243389,0.243389,2.43389,0,0.0125959,0.0507899,2.44649,0,0.336116,-0.336116,-3.36116,-0,-0.0149436,-0.0782272,-3.37611
620,1.242,-0,-0.246022,0.246022,2.46022,0,0.0131654,0.0512793,2.47339,0,0.339027,-0.339027,-3.39027,-0,-0.0145509,-0.0789024,-3.40482
621,1.244,-0,-0.248924,0.248924,2.48924,0,0.0145074,0.0517742,2.50375,0,0.342065,-0.342065,-3.42065,-0,-0.0151936,-0.0795835,-3.43585
622,1.246,-0,-0.252109,0.252109,2.52109,0,0.0159257,0.0522753,2.53702,0,0.345037,-0.345037,-3.45037,-0,-0.014856,-0.0802706,-3.46522
623,1.248,-0,-0.255595,0.255595,2.55595,0,0.0174289,0.052783,2.57338,0,0.348143,-0.348143,-3.48143,-0,-0.0155341,-0.0809638,-3.49697
624,1.25,-0,-0.258863,0.258863,2.58863,0,0.0163425,0.0532974,2.60498,0,0.350945,-0.350945,-3.50945,-0,-0.014006,-0.0816629,-3.52345
625,1.252,-0,-0.261982,0.261982,2.61982,0,0.0155948,0.0538183,2.63542,0,0.353316,-0.353316,-3.53316,-0,-0.0118561,-0.0823671,-3.54501
626,1.254,-0,-0.264923,0.264923,2.64923,0,0.0147011,0.0543452,2.66393,0,0.355495,-0.355495,-3.55495,-0,-0.0108945,-0.0830759,-3.56584
627,1.256,-0,-0.267864,0.267864,2.67864,0,0.0147089,0.054878,2.69335,0,0.357468,-0.357468,-3.57468,-0,-0.00986648,-0.0837889,-3.58455
628,1.258,-0,-0.27077,0.27077,2.7077,0,0.0145264,0.0554166,2.72222,0,0.359484,-0.359484,-3.59484,-0,-0.0100797,-0.0845058,-3.60492
629,1.26,-0,-0.273621,0.273621,2.73621,0,0.0142569,0.055961,2.75047,0,0.361368,-0.361368,-3.61368,-0,-0.00942037,-0.0852267,-3.6231
630,1.262,-0,-0.27661,0.27661,2.7661,0,0.0149439,0.0565112,2.78104,0,0.363188,-0.363188,-3.63188,-0,-0.00910223,-0.0859512,-3.64099
631,1.264,-0,-0.279448,0.279448,2.79448,0,0.0141904,0.0570673,2.80867,0,0.364793,-0.364793,-3.64793,-0,-0.00802038,-0.0866792,-3.65595
632,1.266,-0,-0.282435,0.282435,2.82435,0,0.014935,0.0576292,2.83928,0,0.366234,-0.366234,-3.66234,-0,-0.00720584,-0.0874103,-3.66954
633,1.268,-0,-0.285309,0.285309,2.85309,0,0.0143715,0.0581969,2.86746,0,0.36744,-0.36744,-3.6744,-0,-0.00603218,-0.0881439,-3.68043
634,1.27,-0,-0.288352,0.288352,2.88352,0,0.0152156,0.0587706,2.89874,0,0.368497,-0.368497,-3.68497,-0,-0.00528659,-0.0888799,-3.69026
635,1.272,-0,-0.291288,0.291288,2.91288,0,0.0146796,0.0593502,2.92756,0,0.36931,-0.36931,-3.6931,-0,-0.00406461,-0.0896177,-3.69717
636,1.274,-0,-0.294375,0.294375,2.94375,0,0.0154368,0.0599359,2.95919,0,0.369948,-0.369948,-3.69948,-0,-0.00319059,-0.0903569,-3.70268
637,1.276,-0,-0.297409,0.297409,2.97409,0,0.0151675,0.0605277,2.98926,0,0.370209,-0.370209,-3.70209,-0,-0.0013026,-0.0910971,-3.70339
638,1.278,-0,-0.300659,0.300659,3.00659,0,0.0162499,0.0611257,3.02284,0,0.37019,-0.37019,-3.7019,-0,9.61779e-05,-0.0918375,-3.7018
639,1.28,-0,-0.303852,0.303852,3.03852,0,0.0159644,0.0617302,3.05448,0,0.369847,-0.369847,-3.69847,-0,0.00171333,-0.0925775,-3.69676
640,1.282,-0,-0.307244,0.307244,3.07244,0,0.016962,0.0623413,3.0894,0,0.369289,-0.369289,-3.69289,-0,0.00279191,-0.0933167,-3.6901
641,1.284,-0,-0.310591,0.310591,3.10591,0,0.0167346,0.0629592,3.12265,0,0.368435,-0.368435,-3.68435,-0,0.00426722,-0.0940544,-3.68009
642,1.286,-0,-0.314174,0.314174,3.14174,0,0.0179124,0.0635839,3.15965,0,0.367386,-0.367386,-3.67386,-0,0.00524461,-0.0947902,-3.66862
643,1.288,-0,-0.317704,0.317704,3.17704,0,0.0176528,0.0642158,3.19469,0,0.366075,-0.366075,-3.66075,-0,0.00655907,-0.0955237,-3.65419
644,1.29,-0,-0.321513,0.321513,3.21513,0,0.019045,0.064855,3.23418,0,0.364649,-0.364649,-3.64649,-0,0.00712868,-0.0962544,-3.63936
645,1.292,-0,-0.325297,0.325297,3.25297,0,0.0189208,0.0655018,3.27189,0,0.363032,-0.363032,-3.63032,-0,0.00808284,-0.0969821,-3.62224
646,1.294,-0,-0.32932,0.32932,3.2932,0,0.0201152,0.0661565,3.31332,0,0.361312,-0.361312,-3.61312,-0,0.00860033,-0.0977064,-3.60452
