step,timestamp,target[0],actual[0],error[0],P[0],I[0],D[0],integral[0],output[0],target[1],actual[1],error[1],P[1],I[1],D[1],integral[1],output[1]
1603,3.208,0,-0.0290064,0.0290064,0,0,-0,0.499472,0,0,-0.0054053,0.0054053,0,0,-0,0.226455,0
1604,3.21,0,-0.0255729,0.0255729,0,0,-0,0.499526,0,0,-0.00485472,0.00485472,0,0,-0,0.226465,0
1605,3.212,0,-0.0227557,0.0227557,0,0,-0,0.499575,0,0,-0.00442986,0.00442986,0,0,-0,0.226475,0
1606,3.214,0,-0.0201112,0.0201112,0,0,-0,0.499617,0,0,-0.00395038,0.00395038,0,0,-0,0.226483,0
1607,3.216,0,-0.0182791,0.0182791,0,0,-0,0.499656,0,0,-0.00373377,0.00373377,0,0,-0,0.226491,0
1608,3.218,0,-0.0161091,0.0161091,0,0,-0,0.49969,0,0,-0.00315397,0.00315397,0,0,-0,0.226497,0
1609,3.22,0,-0.0149944,0.0149944,0,0,-0,0.499721,0,0,-0.00310842,0.00310842,0,0,-0,0.226504,0
1610,3.222,0,-0.0135008,0.0135008,0,0,-0,0.49975,0,0,-0.00243817,0.00243817,0,0,-0,0.226509,0
1611,3.224,0,-0.0129022,0.0129022,0,0,-0,0.499776,0,0,-0.00254909,0.00254909,0,0,0,0.226514,0
1612,3.226,0,-0.0120303,0.0120303,0,0,-0,0.499801,0,0,-0.0016027,0.0016027,0,0,-0,0.226518,0
1613,3.228,0,-0.0117854,0.0117854,0,0,-0,0.499825,0,0,-0.00188405,0.00188405,0,0,0,0.226522,0
1614,3.23,0,-0.0114524,0.0114524,0,0,-0,0.499848,0,0,-0.000629492,0.000629492,0,0,-0,0.226524,0
1615,3.232,0,-0.0114365,0.0114365,0,0,-0,0.499871,0,0,-0.00109306,0.00109306,0,0,0,0.226526,0
1616,3.234,0,-0.0115848,0.0115848,0,0,0,0.499894,0,0,0.000485304,-0.000485304,-0,0,-0,0.226527,0
1617,3.236,0,-0.0111271,0.0111271,0,0,-0,0.499917,0,0,5.08594e-06,-5.08594e-06,-0,0,0,0.226526,0
1618,3.238,0,-0.0120172,0.0120172,0,0,0,0.49994,0,0,0.00189407,-0.00189407,-0,0,-0,0.226524,0
1619,3.24,0,-0.00953762,0.00953762,0,0,-0,0.499961,0,0,-0.00158624,0.00158624,0,0,0,0.226524,0
1620,3.242,0,-0.00793178,0.00793178,0,0,-0,0.499979,0,0,-0.00179855,0.00179855,0,0,0,0.226527,0
1621,3.244,0,-0.00609942,0.00609942,0,0,-0,0.499993,0,0,-0.00573742,0.00573742,0,0,0,0.226535,0
1622,3.246,0,-0.0132161,0.0132161,0,0,0,0.500012,0,0,-0.00507276,0.00507276,0,0,-0,0.226546,0
1623,3.248,0,-0.0203742,0.0203742,0,0,0,0.500046,0,0,-0.00450306,0.00450306,0,0,-0,0.226555,0
1624,3.25,0,-0.0276384,0.0276384,0,0,0,0.500094,0,0,-0.00406483,0.00406483,0,0,-0,0.226564,0
1625,3.252,0,-0.0350938,0.0350938,0,0,0,0.500157,0,0,-0.00381362,0.00381362,0,0,-0,0.226572,0
1626,3.254,0,-0.0429351,0.0429351,0,0,0,0.500235,0,0,-0.00389014,0.00389014,0,0,0,0.22658,0
1627,3.256,0,-0.0417564,0.0417564,0,0,-0,0.500319,0,0,-0.00864837,0.00864837,0,0,0,0.226592,0
1628,3.258,0,-0.0374281,0.0374281,0,0,-0,0.500399,0,0,-0.00623088,0.00623088,0,0,-0,0.226607,0
1629,3.26,0,-0.028955,0.028955,0,0,-0,0.500465,0,0,-0.0126308,0.0126308,0,0,0,0.226626,0
1630,3.262,0,-0.0262866,0.0262866,0,0,-0,0.50052,0,0,-0.00999446,0.00999446,0,0,-0,0.226648,0
1631,3.264,0,-0.0234947,0.0234947,0,0,-0,0.50057,0,0,-0.00708454,0.00708454,0,0,-0,0.226665,0
1632,3.266,0,-0.0205625,0.0205625,0,0,-0,0.500614,0,0,-0.00396689,0.00396689,0,0,-0,0.226677,0
1633,3.268,0,-0.0186023,0.0186023,0,0,-0,0.500653,0,0,-0.00386546,0.00386546,0,0,-0,0.226684,0
1634,3.27,0,-0.0166951,0.0166951,0,0,-0,0.500688,0,0,-0.0036428,0.0036428,0,0,-0,0.226692,0
1635,3.272,0,-0.0152902,0.0152902,0,0,-0,0.50072,0,0,-0.00369162,0.00369162,0,0,0,0.226699,0
1636,3.274,0,-0.0134214,0.0134214,0,0,-0,0.500749,0,0,-0.00300121,0.00300121,0,0,-0,0.226706,0
1637,3.276,0,-0.0120531,0.0120531,0,0,-0,0.500775,0,0,-0.00314534,0.00314534,0,0,0,0.226712,0
1638,3.278,0,-0.0108008,0.0108008,0,0,-0,0.500798,0,0,-0.00216206,0.00216206,0,0,-0,0.226717,0
1639,3.28,0,-0.00965443,0.00965443,0,0,-0,0.500818,0,0,-0.00269204,0.00269204,0,0,0,0.226722,0
1640,3.282,0,-0.00871786,0.00871786,0,0,-0,0.500836,0,0,-0.00167649,0.00167649,0,0,-0,0.226727,0
1641,3.284,0,-0.00772454,0.00772454,0,0,-0,0.500853,0,0,-0.00233058,0.00233058,0,0,0,0.226731,0
1642,3.286,0,-0.00709755,0.00709755,0,0,-0,0.500868,0,0,-0.00128429,0.00128429,0,0,-0,0.226734,0
1643,3.288,0,-0.00617161,0.00617161,0,0,-0,0.500881,0,0,-0.00192943,0.00192943,0,0,0,0.226737,0
1644,3.29,0,-0.00586048,0.00586048,0,0,-0,0.500893,0,0,-0.00100913,0.00100913,0,0,-0,0.22674,0
1645,3.292,0,-0.00511778,0.00511778,0,0,-0,0.500904,0,0,-0.00153494,0.00153494,0,0,0,0.226743,0
1646,3.294,0,-0.0036103,0.0036103,0,0,-0,0.500913,0,0,-0.00362228,0.00362228,0,0,0,0.226748,0
1647,3.296,0,-0.00434888,0.00434888,0,0,0,0.500921,0,0,-0.00344062,0.00344062,0,0,-0,0.226755,0
1648,3.298,0,-0.00179542,0.00179542,0,0,-0,0.500927,0,0,-0.00594908,0.00594908,0,0,0,0.226765,0
1649,3.3,0,0.00079219,-0.00079219,-0,0,-0,0.500928,0,0,-0.00797049,0.00797049,0,0,0,0.226778,0
1650,3.302,0,0.00331285,-0.00331285,-0,0,-0,0.500924,0,0,-0.00994358,0.00994358,0,0,0,0.226796,0
1651,3.304,0,0.00575531,-0.00575531,-0,0,-0,0.500915,0,0,-0.0124253,0.0124253,0,0,0,0.226819,0
1652,3.306,0,0.00771763,-0.00771763,-0,0,-0,0.500901,0,0,-0.0158012,0.0158012,0,0,0,0.226847,0
1653,3.308,0,0.00759066,-0.00759066,-0,0,0,0.500886,0,0,-0.0162459,0.0162459,0,0,0,0.226879,0
1654,3.31,0,0.0116322,-0.0116322,-0,0,-0,0.500867,0,0,-0.0133183,0.0133183,0,0,-0,0.226909,0
1655,3.312,0,0.0137712,-0.0137712,-0,0,-0,0.500841,0,0,-0.0102884,0.0102884,0,0,-0,0.226932,0
1656,3.314,0,0.0171427,-0.0171427,-0,0,-0,0.50081,0,0,-0.0121765,0.0121765,0,0,0,0.226955,0
1657,3.316,0,0.020955,-0.020955,-0,0,-0,0.500772,0,0,-0.00835878,0.00835878,0,0,-0,0.226975,0
1658,3.318,0,0.0252525,-0.0252525,-0,0,-0,0.500726,0,0,-0.00436181,0.00436181,0,0,-0,0.226988,0
1659,3.32,0,0.0300204,-0.0300204,-0,0,-0,0.500671,0,0,-0.000233274,0.000233274,0,0,-0,0.226992,0
1660,3.322,0,0.0351998,-0.0351998,-0,0,-0,0.500605,0,0,0.00406758,-0.00406758,-0,0,-0,0.226989,0
1661,3.324,0,0.0387443,-0.0387443,-0,0,-0,0.500531,0,0,0.00154234,-0.00154234,-0,0,0,0.226983,0
1662,3.326,0,0.0323076,-0.0323076,-0,0,0,0.50046,0,0,0.00474035,-0.00474035,-0,0,-0,0.226977,0
1663,3.328,0,0.0310143,-0.0310143,-0,0,0,0.500397,0,0,-0.00226569,0.00226569,0,0,0,0.226974,0
1664,3.33,0,0.0255539,-0.0255539,-0,0,0,0.500341,0,0,0.000637976,-0.000637976,-0,0,-0,0.226976,0
1665,3.332,0,0.0200425,-0.0200425,-0,0,0,0.500295,0,0,0.00321609,-0.00321609,-0,0,-0,0.226972,0
1666,3.334,0,0.018108,-0.018108,-0,0,0,0.500257,0,0,0.0031022,-0.0031022,-0,0,0,0.226966,0
1667,3.336,0,0.0165556,-0.0165556,-0,0,0,0.500222,0,0,0.00305396,-0.00305396,-0,0,0,0.22696,0
1668,3.338,0,0.0147733,-0.0147733,-0,0,0,0.500191,0,0,0.00290328,-0.00290328,-0,0,0,0.226954,0
1669,3.34,0,0.0138949,-0.0138949,-0,0,0,0.500162,0,0,0.00297077,-0.00297077,-0,0,-0,0.226948,0
1670,3.342,0,0.0122841,-0.0122841,-0,0,0,0.500136,0,0,0.00329529,-0.00329529,-0,0,-0,0.226941,0
1671,3.344,0,0.0118812,-0.0118812,-0,0,0,0.500112,0,0,0.00336443,-0.00336443,-0,0,-0,0.226935,0
1672,3.346,0,0.0106017,-0.0106017,-0,0,0,0.500089,0,0,0.00411559,-0.00411559,-0,0,-0,0.226927,0
1673,3.348,0,0.0105539,-0.0105539,-0,0,0,0.500068,0,0,0.00413785,-0.00413785,-0,0,-0,0.226919,0
1674,3.35,0,0.00955108,-0.00955108,-0,0,0,0.500048,0,0,0.00538488,-0.00538488,-0,0,-0,0.22691,0
1675,3.352,0,0.0102577,-0.0102577,-0,0,-0,0.500028,0,0,0.000963255,-0.000963255,-0,0,0,0.226903,0
1676,3.354,0,0.00822166,-0.00822166,-0,0,0,0.50001,0,0,0.000548701,-0.000548701,-0,0,0,0.226902,0
1677,3.356,0,0.00966015,-0.00966015,-0,0,-0,0.499992,0,0,-0.00355751,0.00355751,0,0,0,0.226905,0
1678,3.358,0,0.0075826,-0.0075826,-0,0,0,0.499975,0,0,-0.0034116,0.0034116,0,0,-0,0.226912,0
1679,3.36,0,0.00564266,-0.00564266,-0,0,0,0.499961,0,0,-0.00335445,0.00335445,0,0,-0,0.226918,0
1680,3.362,0,0.0116677,-0.0116677,-0,0,-0,0.499944,0,0,0.00100829,-0.00100829,-0,0,-0,0.226921,0
1681,3.364,0,0.0176507,-0.0176507,-0,0,-0,0.499915,0,0,0.00535284,-0.00535284,-0,0,-0,0.226914,0
1682,3.366,0,0.0235423,-0.0235423,-0,0,-0,0.499874,0,0,0.00967129,-0.00967129,-0,0,-0,0.226899,0
1683,3.368,0,0.0190378,-0.0190378,-0,0,0,0.499831,0,0,0.00756033,-0.00756033,-0,0,0,0.226882,0
1684,3.37,0,0.0150642,-0.0150642,-0,0,0,0.499797,0,0,0.00434253,-0.00434253,-0,0,0,0.22687,0
1685,3.372,0,0.0133497,-0.0133497,-0,0,0,0.499768,0,0,0.00380726,-0.00380726,-0,0,0,0.226862,0
1686,3.374,0,0.0129721,-0.0129721,-0,0,0,0.499742,0,0,-0.00308371,0.00308371,0,0,0,0.226861,0
1687,3.376,0,0.007397,-0.007397,-0,0,0,0.499722,0,0,-0.00183971,0.00183971,0,0,-0,0.226866,0
1688,3.378,0,0.00162441,-0.00162441,-0,0,0,0.499713,0,0,-0.000671756,0.000671756,0,0,-0,0.226869,0
1689,3.38,0,-0.00437421,0.00437421,0,0,0,0.499716,0,0,0.000391284,-0.000391284,-0,0,-0,0.226869,0
1690,3.382,0,-0.0106319,0.0106319,0,0,0,0.499731,0,0,0.00132254,-0.00132254,-0,0,-0,0.226867,0
1691,3.384,0,-0.0171885,0.0171885,0,0,0,0.499758,0,0,0.00210062,-0.00210062,-0,0,-0,0.226864,0
1692,3.386,0,-0.0138863,0.0138863,0,0,-0,0.499789,0,0,0.00238006,-0.00238006,-0,0,-0,0.226859,0
1693,3.388,0,-0.0111557,0.0111557,0,0,-0,0.499814,0,0,0.000882719,-0.000882719,-0,0,0,0.226856,0
1694,3.39,0,-0.0104379,0.0104379,0,0,-0,0.499836,0,0,0.00258387,-0.00258387,-0,0,-0,0.226853,0
1695,3.392,0,-0.00759272,0.00759272,0,0,-0,0.499854,0,0,0.00308841,-0.00308841,-0,0,-0,0.226847,0
1696,3.394,0,-0.00685098,0.00685098,0,0,-0,0.499869,0,0,0.00262022,-0.00262022,-0,0,0,0.226841,0
1697,3.396,0,-0.00457546,0.00457546,0,0,-0,0.49988,0,0,-0.00115298,0.00115298,0,0,0,0.22684,0
1698,3.398,0,-0.00443039,0.00443039,0,0,-0,0.499889,0,0,-0.00113073,0.00113073,0,0,-0,0.226842,0
1699,3.4,0,-0.00445073,0.00445073,0,0,0,0.499898,0,0,-0.00117873,0.00117873,0,0,0,0.226845,0
1700,3.402,0,-0.00461257,0.00461257,0,0,0,0.499907,0,0,-0.00128773,0.00128773,0,0,0,0.226847,0
1701,3.404,0,-0.00489592,0.00489592,0,0,0,0.499916,0,0,-0.00145055,0.00145055,0,0,0,0.22685,0
1702,3.406,0,0.000999433,-0.000999433,-0,0,-0,0.49992,0,0,0.00278996,-0.00278996,-0,0,-0,0.226848,0
1703,3.408,0,0.00493445,-0.00493445,-0,0,-0,0.499914,0,0,0.00461703,-0.00461703,-0,0,-0,0.226841,0
1704,3.41,0,0.00287592,-0.00287592,-0,0,0,0.499907,0,0,0.00338301,-0.00338301,-0,0,0,0.226833,0
1705,3.412,0,0.00211204,-0.00211204,-0,0,0,0.499902,0,0,0.00391218,-0.00391218,-0,0,-0,0.226826,0
1706,3.414,0,0.000394755,-0.000394755,-0,0,0,0.499899,0,0,0.00263633,-0.00263633,-0,0,0,0.226819,0
1707,3.416,0,-0.00035485,0.00035485,0,0,0,0.499899,0,0,0.00370275,-0.00370275,-0,0,-0,0.226813,0
1708,3.418,0,-0.00153974,0.00153974,0,0,0,0.499901,0,0,0.00218944,-0.00218944,-0,0,0,0.226807,0
1709,3.42,0,-0.00318333,0.00318333,0,0,0,0.499906,0,0,0.00471573,-0.00471573,-0,0,-0,0.2268,0
1710,3.422,0,-0.00397376,0.00397376,0,0,0,0.499913,0,0,0.00142684,-0.00142684,-0,0,0,0.226794,0
1711,3.424,0,-0.00286271,0.00286271,0,0,-0,0.49992,0,0,0.00128421,-0.00128421,-0,0,0,0.226791,0
1712,3.426,0,-0.00201023,0.00201023,0,0,-0,0.499925,0,0,-0.00359736,0.00359736,0,0,0,0.226793,0
1713,3.428,0,-0.00810711,0.00810711,0,0,0,0.499935,0,0,-0.00242234,0.00242234,0,0,-0,0.226799,0
1714,3.43,0,-0.0144228,0.0144228,0,0,0,0.499957,0,0,-0.00139237,0.00139237,0,0,-0,0.226803,0
1715,3.432,0,-0.020986,0.020986,0,0,0,0.499993,0,0,-0.00053476,0.00053476,0,0,-0,0.226805,0
1716,3.434,0,-0.0278425,0.0278425,0,0,0,0.500041,0,0,0.000117407,-0.000117407,-0,0,-0,0.226806,0
1717,3.436,0,-0.0350456,0.0350456,0,0,0,0.500104,0,0,0.000539258,-0.000539258,-0,0,-0,0.226805,0
1718,3.438,0,-0.0386186,0.0386186,0,0,0,0.500178,0,0,0.00126726,-0.00126726,-0,0,-0,0.226803,0
1719,3.44,0,-0.0315864,0.0315864,0,0,-0,0.500248,0,0,0.000896371,-0.000896371,-0,0,0,0.226801,0
1720,3.442,0,-0.0272636,0.0272636,0,0,-0,0.500307,0,0,0.000760382,-0.000760382,-0,0,0,0.226799,0
1721,3.444,0,-0.022801,0.022801,0,0,-0,0.500357,0,0,-0.00194803,0.00194803,0,0,0,0.226801,0
1722,3.446,0,-0.0197852,0.0197852,0,0,-0,0.5004,0,0,-0.00172277,0.00172277,0,0,-0,0.226804,0
1723,3.448,0,-0.0179733,0.0179733,0,0,-0,0.500437,0,0,0.00226542,-0.00226542,-0,0,-0,0.226804,0
1724,3.45,0,-0.015722,0.015722,0,0,-0,0.500471,0,0,0.0063945,-0.0063945,-0,0,-0,0.226795,0
1725,3.452,0,-0.0130469,0.0130469,0,0,-0,0.5005,0,0,0.0106696,-0.0106696,-0,0,-0,0.226778,0
1726,3.454,0,-0.0121659,0.0121659,0,0,-0,0.500525,0,0,0.00904786,-0.00904786,-0,0,0,0.226758,0
1727,3.456,0,-0.0111614,0.0111614,0,0,-0,0.500548,0,0,0.00773363,-0.00773363,-0,0,0,0.226741,0
1728,3.458,0,-0.0107464,0.0107464,0,0,-0,0.50057,0,0,0.00655242,-0.00655242,-0,0,0,0.226727,0
1729,3.46,0,-0.00996611,0.00996611,0,0,-0,0.500591,0,0,0.00600044,-0.00600044,-0,0,0,0.226715,0
1730,3.462,0,-0.00983246,0.00983246,0,0,-0,0.500611,0,0,0.00511252,-0.00511252,-0,0,0,0.226703,0
1731,3.464,0,-0.00856112,0.00856112,0,0,-0,0.500629,0,0,0.00417682,-0.00417682,-0,0,0,0.226694,0
1732,3.466,0,-0.00869072,0.00869072,0,0,0,0.500646,0,0,0.00361278,-0.00361278,-0,0,0,0.226686,0
1733,3.468,0,-0.00726072,0.00726072,0,0,-0,0.500662,0,0,0.00287291,-0.00287291,-0,0,0,0.22668,0
1734,3.47,0,-0.00728654,0.00728654,0,0,0,0.500677,0,0,0.00228858,-0.00228858,-0,0,0,0.226675,0
1735,3.472,0,-0.00592817,0.00592817,0,0,-0,0.50069,0,0,0.00201343,-0.00201343,-0,0,0,0.22667,0
1736,3.474,0,-0.00606676,0.00606676,0,0,0,0.500702,0,0,0.00147108,-0.00147108,-0,0,0,0.226667,0
1737,3.476,0,-0.0048143,0.0048143,0,0,-0,0.500713,0,0,0.00126907,-0.00126907,-0,0,0,0.226664,0
1738,3.478,0,-0.00556821,0.00556821,0,0,0,0.500723,0,0,0.000566078,-0.000566078,-0,0,0,0.226662,0
1739,3.48,0,-0.00309034,0.00309034,0,0,-0,0.500732,0,0,-0.000860451,0.000860451,0,0,0,0.226663,0
1740,3.482,0,-0.000924855,0.000924855,0,0,-0,0.500736,0,0,-0.00178413,0.00178413,0,0,0,0.226665,0
1741,3.484,0,-0.00197138,0.00197138,0,0,0,0.500739,0,0,-0.003345,0.003345,0,0,0,0.22667,0
1742,3.486,0,-0.000358595,0.000358595,0,0,-0,0.500741,0,0,-0.0033987,0.0033987,0,0,0,0.226677,0
1743,3.488,0,0.00100152,-0.00100152,-0,0,-0,0.500741,0,0,-0.0032813,0.0032813,0,0,-0,0.226684,0
1744,3.49,0,-0.00562755,0.00562755,0,0,0,0.500745,0,0,-0.00309688,0.00309688,0,0,-0,0.22669,0
1745,3.492,0,-0.0117676,0.0117676,0,0,0,0.500763,0,0,-0.00268276,0.00268276,0,0,-0,0.226696,0
1746,3.494,0,-0.0147813,0.0147813,0,0,0,0.500789,0,0,-0.00281253,0.00281253,0,0,0,0.226702,0
1747,3.496,0,-0.00866951,0.00866951,0,0,-0,0.500813,0,0,-0.00214352,0.00214352,0,0,-0,0.226706,0
1748,3.498,0,-0.0080191,0.0080191,0,0,-0,0.500829,0,0,0.000416146,-0.000416146,-0,0,-0,0.226708,0
1749,3.5,0,-0.00379568,0.00379568,0,0,-0,0.500841,0,0,-0.00434715,0.00434715,0,0,0,0.226712,0
1750,3.502,0,-0.00217824,0.00217824,0,0,-0,0.500847,0,0,-0.000366463,0.000366463,0,0,-0,0.226717,0
1751,3.504,0,-9.70403e-05,9.70403e-05,0,0,-0,0.500849,0,0,0.00389479,-0.00389479,-0,0,-0,0.226713,0
1752,3.506,0,0.00246615,-0.00246615,-0,0,-0,0.500847,0,0,0.00837273,-0.00837273,-0,0,-0,0.226701,0
1753,3.508,0,0.00107797,-0.00107797,-0,0,0,0.500844,0,0,0.00697559,-0.00697559,-0,0,0,0.226686,0
1754,3.51,0,-0.000212286,0.000212286,0,0,0,0.500843,0,0,0.00586513,-0.00586513,-0,0,0,0.226673,0
1755,3.512,0,-0.000909708,0.000909708,0,0,0,0.500844,0,0,0.00503846,-0.00503846,-0,0,0,0.226662,0
1756,3.514,0,-0.000429519,0.000429519,0,0,-0,0.500845,0,0,0.00292996,-0.00292996,-0,0,0,0.226654,0
1757,3.516,0,-0.000492976,0.000492976,0,0,0,0.500846,0,0,0.00257747,-0.00257747,-0,0,0,0.226649,0
1758,3.518,0,0.000126073,-0.000126073,-0,0,-0,0.500846,0,0,-0.00248006,0.00248006,0,0,0,0.226648,0
1759,3.52,0,0.000623955,-0.000623955,-0,0,-0,0.500846,0,0,-0.00217821,0.00217821,0,0,-0,0.226653,0
1760,3.522,0,-0.000676665,0.000676665,0,0,0,0.500846,0,0,-0.00257101,0.00257101,0,0,0,0.226658,0
1761,3.524,0,0.000192107,-0.000192107,-0,0,-0,0.500846,0,0,-0.00418024,0.00418024,0,0,0,0.226665,0
1762,3.526,0,-0.000637098,0.000637098,0,0,0,0.500847,0,0,-0.00405383,0.00405383,0,0,-0,0.226673,0
1763,3.528,0,-0.000226512,0.000226512,0,0,-0,0.500848,0,0,-0.00449116,0.00449116,0,0,0,0.226681,0
1764,3.53,0,0.000190041,-0.000190041,-0,0,-0,0.500848,0,0,-0.00460155,0.00460155,0,0,0,0.22669,0
1765,3.532,0,0.000660353,-0.000660353,-0,0,-0,0.500847,0,0,-0.00448655,0.00448655,0,0,-0,0.2267,0
1766,3.534,0,0.00119541,-0.00119541,-0,0,-0,0.500845,0,0,-0.00421253,0.00421253,0,0,-0,0.226708,0
1767,3.536,0,-0.00783846,0.00783846,0,0,0,0.500852,0,0,-0.00564309,0.00564309,0,0,0,0.226718,0
1768,3.538,0,-0.0136962,0.0136962,0,0,0,0.500873,0,0,-0.00669294,0.00669294,0,0,0,0.22673,0
1769,3.54,0,-0.0109568,0.0109568,0,0,-0,0.500898,0,0,-0.00667095,0.00667095,0,0,-0,0.226744,0
1770,3.542,0,-0.00943622,0.00943622,0,0,-0,0.500918,0,0,-0.00282325,0.00282325,0,0,-0,0.226753,0
1771,3.544,0,-0.00645633,0.00645633,0,0,-0,0.500934,0,0,-0.00174686,0.00174686,0,0,-0,0.226758,0
1772,3.546,0,-0.00250549,0.00250549,0,0,-0,0.500943,0,0,0.00315081,-0.00315081,-0,0,-0,0.226756,0
1773,3.548,0,-0.000111389,0.000111389,0,0,-0,0.500946,0,0,-0.00177069,0.00177069,0,0,0,0.226755,0
1774,3.55,0,0.0033891,-0.0033891,-0,0,-0,0.500942,0,0,0.00272308,-0.00272308,-0,0,-0,0.226754,0
1775,3.552,0,0.00687299,-0.00687299,-0,0,-0,0.500932,0,0,0.00710393,-0.00710393,-0,0,-0,0.226744,0
1776,3.554,0,0.0103148,-0.0103148,-0,0,-0,0.500915,0,0,0.0113732,-0.0113732,-0,0,-0,0.226726,0
1777,3.556,0,0.0135183,-0.0135183,-0,0,-0,0.500891,0,0,0.0154788,-0.0154788,-0,0,-0,0.226699,0
1778,3.558,0,0.0105958,-0.0105958,-0,0,0,0.500867,0,0,0.0124534,-0.0124534,-0,0,0,0.226671,0
1779,3.56,0,0.0087761,-0.0087761,-0,0,0,0.500848,0,0,0.00842593,-0.00842593,-0,0,0,0.22665,0
1780,3.562,0,0.00607528,-0.00607528,-0,0,0,0.500833,0,0,0.00684672,-0.00684672,-0,0,0,0.226635,0
1781,3.564,0,0.00548134,-0.00548134,-0,0,0,0.500821,0,0,0.00584163,-0.00584163,-0,0,0,0.226622,0
1782,3.566,0,0.00387349,-0.00387349,-0,0,0,0.500812,0,0,0.00114601,-0.00114601,-0,0,0,0.226615,0
1783,3.568,0,0.00384358,-0.00384358,-0,0,0,0.500804,0,0,0.00101089,-0.00101089,-0,0,0,0.226613,0
1784,3.57,0,0.00397985,-0.00397985,-0,0,-0,0.500796,0,0,0.000945304,-0.000945304,-0,0,0,0.226611,0
1785,3.572,0,-0.00133561,0.00133561,0,0,0,0.500794,0,0,0.00175457,-0.00175457,-0,0,-0,0.226608,0
1786,3.574,0,-0.00691811,0.00691811,0,0,0,0.500802,0,0,0.00250234,-0.00250234,-0,0,-0,0.226604,0
1787,3.576,0,-0.00471587,0.00471587,0,0,-0,0.500813,0,0,0.00239842,-0.00239842,-0,0,0,0.226599,0
1788,3.578,0,-0.00303801,0.00303801,0,0,-0,0.500821,0,0,0.00232019,-0.00232019,-0,0,0,0.226594,0
1789,3.58,0,-0.00113158,0.00113158,0,0,-0,0.500825,0,0,0.00235088,-0.00235088,-0,0,-0,0.22659,0
1790,3.582,0,-0.000301569,0.000301569,0,0,-0,0.500827,0,0,0.00339715,-0.00339715,-0,0,-0,0.226584,0
1791,3.584,0,0.00131895,-0.00131895,-0,0,-0,0.500826,0,0,0.00343121,-0.00343121,-0,0,-0,0.226577,0
1792,3.586,0,0.0021411,-0.0021411,-0,0,-0,0.500822,0,0,0.00521517,-0.00521517,-0,0,-0,0.226569,0
1793,3.588,0,0.00346443,-0.00346443,-0,0,-0,0.500817,0,0,0.00520307,-0.00520307,-0,0,0,0.226558,0
1794,3.59,0,0.00300406,-0.00300406,-0,0,0,0.50081,0,0,0.00408128,-0.00408128,-0,0,0,0.226549,0
1795,3.592,0,0.00432559,-0.00432559,-0,0,-0,0.500803,0,0,-0.00102503,0.00102503,0,0,0,0.226546,0
1796,3.594,0,0.00846845,-0.00846845,-0,0,-0,0.50079,0,0,0.00371947,-0.00371947,-0,0,-0,0.226543,0
1797,3.596,0,0.0127632,-0.0127632,-0,0,-0,0.500769,0,0,0.0084026,-0.0084026,-0,0,-0,0.226531,0
1798,3.598,0,0.017276,-0.017276,-0,0,-0,0.500739,0,0,0.0130432,-0.0130432,-0,0,-0,0.22651,0
1799,3.6,0,0.0220758,-0.0220758,-0,0,-0,0.5007,0,0,0.0176509,-0.0176509,-0,0,-0,0.226479,0
1800,3.602,0,0.0272714,-0.0272714,-0,0,-0,0.50065,0,0,0.0222347,-0.0222347,-0,0,-0,0.226439,0
1801,3.604,0,0.0221173,-0.0221173,-0,0,0,0.500601,0,0,0.0189833,-0.0189833,-0,0,0,0.226398,0
1802,3.606,0,0.0172593,-0.0172593,-0,0,0,0.500561,0,0,0.0159583,-0.0159583,-0,0,0,0.226363,0
1803,3.608,0,0.0150764,-0.0150764,-0,0,0,0.500529,0,0,0.0138132,-0.0138132,-0,0,0,0.226333,0
1804,3.61,0,0.013997,-0.013997,-0,0,0,0.5005,0,0,0.00640654,-0.00640654,-0,0,0,0.226313,0
1805,3.612,0,0.00992636,-0.00992636,-0,0,0,0.500476,0,0,0.00751588,-0.00751588,-0,0,-0,0.226299,0
1806,3.614,0,0.00557036,-0.00557036,-0,0,0,0.500461,0,0,0.00861957,-0.00861957,-0,0,-0,0.226283,0
1807,3.616,0,0.000936775,-0.000936775,-0,0,0,0.500454,0,0,0.00968698,-0.00968698,-0,0,-0,0.226264,0
1808,3.618,0,0.00184312,-0.00184312,-0,0,-0,0.500451,0,0,0.00858973,-0.00858973,-0,0,0,0.226246,0
1809,3.62,0,0.00276921,-0.00276921,-0,0,-0,0.500447,0,0,0.00766601,-0.00766601,-0,0,0,0.22623,0
1810,3.622,0,0.00332059,-0.00332059,-0,0,-0,0.500441,0,0,0.00684511,-0.00684511,-0,0,0,0.226215,0
1811,3.624,0,0.00428577,-0.00428577,-0,0,-0,0.500433,0,0,0.00617651,-0.00617651,-0,0,0,0.226202,0
1812,3.626,0,0.00377048,-0.00377048,-0,0,0,0.500425,0,0,0.00647373,-0.00647373,-0,0,-0,0.22619,0
1813,3.628,0,0.00479983,-0.00479983,-0,0,-0,0.500416,0,0,0.00579473,-0.00579473,-0,0,0,0.226178,0
1814,3.63,0,0.00420778,-0.00420778,-0,0,0,0.500407,0,0,0.00663718,-0.00663718,-0,0,-0,0.226165,0
1815,3.632,0,0.00536349,-0.00536349,-0,0,-0,0.500398,0,0,0.00525793,-0.00525793,-0,0,0,0.226153,0
1816,3.634,0,0.00420772,-0.00420772,-0,0,0,0.500388,0,0,0.00718247,-0.00718247,-0,0,-0,0.226141,0
