step,timestamp,target,actual,error,P,I,D,integral,output
1575,3.152,0,0.092217,-0.092217,-0,-0,0,-1.31239,0
1576,3.154,0,0.0802009,-0.0802009,-0,-0,0,-1.31256,0
1577,3.156,0,0.0683229,-0.0683229,-0,-0,0,-1.31271,0
1578,3.158,0,0.0970561,-0.0970561,-0,-0,-0,-1.31288,-0
1579,3.16,0,0.0828574,-0.0828574,-0,-0,0,-1.31306,0
1580,3.162,0,0.113606,-0.113606,-0,-0,-0,-1.31325,-0
1581,3.164,0,0.0970459,-0.0970459,-0,-0,0,-1.31346,0
1582,3.166,0,0.0827661,-0.0827661,-0,-0,0,-1.31364,0
1583,3.168,0,0.070458,-0.070458,-0,-0,0,-1.3138,0
1584,3.17,0,0.019411,-0.019411,-0,-0,0,-1.31389,0
1585,3.172,0,0.015876,-0.015876,-0,-0,0,-1.31392,0
1586,3.174,0,0.0134506,-0.0134506,-0,-0,0,-1.31395,0
1587,3.176,0,0.0107432,-0.0107432,-0,-0,0,-1.31397,0
1588,3.178,0,0.0418668,-0.0418668,-0,-0,-0,-1.31403,-0
1589,3.18,0,0.0352372,-0.0352372,-0,-0,0,-1.3141,0
1590,3.182,0,0.0745327,-0.0745327,-0,-0,-0,-1.31421,-0
1591,3.184,0,0.0308152,-0.0308152,-0,-0,0,-1.31432,0
1592,3.186,0,0.0781609,-0.0781609,-0,-0,-0,-1.31443,-0
1593,3.188,0,0.0341184,-0.0341184,-0,-0,0,-1.31454,0
1594,3.19,0,0.082049,-0.082049,-0,-0,-0,-1.31466,-0
1595,3.192,0,0.130374,-0.130374,-0,-0,-0,-1.31487,-0
1596,3.194,0,0.179255,-0.179255,-0,-0,-0,-1.31518,-0
1597,3.196,0,0.22898,-0.22898,-0,-0,-0,-1.31559,-0
1598,3.198,0,0.280594,-0.280594,-0,-0,-0,-1.3161,-0
1599,3.2,0,0.294401,-0.294401,-0,-0,-0,-1.31667,-0
1600,3.202,0,0.235668,-0.235668,-0,-0,0,-1.3172,0
1601,3.204,0,0.266499,-0.266499,-0,-0,-0,-1.3177,-0
1602,3.206,0,0.212701,-0.212701,-0,-0,0,-1.31818,0
1603,3.208,0,0.182453,-0.182453,-0,-0,0,-1.31858,0
1604,3.21,0,0.156393,-0.156393,-0,-0,0,-1.31892,0
1605,3.212,0,0.133946,-0.133946,-0,-0,0,-1.31921,0
1606,3.214,0,0.115433,-0.115433,-0,-0,0,-1.31946,0
1607,3.216,0,0.098683,-0.098683,-0,-0,0,-1.31967,0
1608,3.218,0,0.100224,-0.100224,-0,-0,-0,-1.31987,-0
1609,3.22,0,0.0856125,-0.0856125,-0,-0,0,-1.32006,0
1610,3.222,0,0.0994039,-0.0994039,-0,-0,-0,-1.32024,-0
1611,3.224,0,0.0849296,-0.0849296,-0,-0,0,-1.32043,0
1612,3.226,0,0.105606,-0.105606,-0,-0,-0,-1.32062,-0
1613,3.228,0,0.0902812,-0.0902812,-0,-0,0,-1.32081,0
1614,3.23,0,0.116997,-0.116997,-0,-0,-0,-1.32102,-0
1615,3.232,0,0.100088,-0.100088,-0,-0,0,-1.32124,0
1616,3.234,0,0.132338,-0.132338,-0,-0,-0,-1.32147,-0
1617,3.236,0,0.112746,-0.112746,-0,-0,0,-1.32171,0
1618,3.238,0,0.146952,-0.146952,-0,-0,-0,-1.32197,-0
1619,3.24,0,0.0927563,-0.0927563,-0,-0,0,-1.32221,0
1620,3.242,0,0.0863631,-0.0863631,-0,-0,0,-1.32239,0
1621,3.244,0,0.039816,-0.039816,-0,-0,0,-1.32252,0
1622,3.246,0,0.089369,-0.089369,-0,-0,-0,-1.32265,-0
1623,3.248,0,0.139172,-0.139172,-0,-0,-0,-1.32288,-0
1624,3.25,0,0.18947,-0.18947,-0,-0,-0,-1.3232,-0
1625,3.252,0,0.240648,-0.240648,-0,-0,-0,-1.32363,-0
1626,3.254,0,0.293962,-0.293962,-0,-0,-0,-1.32417,-0
1627,3.256,0,0.326924,-0.326924,-0,-0,-0,-1.32479,-0
1628,3.258,0,0.269519,-0.269519,-0,-0,0,-1.32539,0
1629,3.26,0,0.295854,-0.295854,-0,-0,-0,-1.32595,-0
1630,3.262,0,0.244663,-0.244663,-0,-0,0,-1.32649,0
1631,3.264,0,0.195187,-0.195187,-0,-0,0,-1.32693,0
1632,3.266,0,0.147069,-0.147069,-0,-0,0,-1.32727,0
1633,3.268,0,0.125926,-0.125926,-0,-0,0,-1.32755,0
1634,3.27,0,0.108537,-0.108537,-0,-0,0,-1.32778,0
1635,3.272,0,0.0926579,-0.0926579,-0,-0,0,-1.32798,0
1636,3.274,0,0.0875539,-0.0875539,-0,-0,0,-1.32816,0
1637,3.276,0,0.0718938,-0.0718938,-0,-0,0,-1.32832,0
1638,3.278,0,0.0812228,-0.0812228,-0,-0,-0,-1.32848,-0
1639,3.28,0,0.0565731,-0.0565731,-0,-0,0,-1.32861,0
1640,3.282,0,0.0715767,-0.0715767,-0,-0,-0,-1.32874,-0
1641,3.284,0,0.0439952,-0.0439952,-0,-0,0,-1.32886,0
1642,3.286,0,0.0640453,-0.0640453,-0,-0,-0,-1.32897,-0
1643,3.288,0,0.0332766,-0.0332766,-0,-0,0,-1.32906,0
1644,3.29,0,0.0579612,-0.0579612,-0,-0,-0,-1.32915,-0
1645,3.292,0,0.0239391,-0.0239391,-0,-0,0,-1.32924,0
1646,3.294,0,0.0410964,-0.0410964,-0,-0,-0,-1.3293,-0
1647,3.296,0,0.0349557,-0.0349557,-0,-0,0,-1.32938,0
1648,3.298,0,0.0573663,-0.0573663,-0,-0,-0,-1.32947,-0
1649,3.3,0,0.0765571,-0.0765571,-0,-0,-0,-1.3296,-0
1650,3.302,0,0.0954169,-0.0954169,-0,-0,-0,-1.32978,-0
1651,3.304,0,0.118128,-0.118128,-0,-0,-0,-1.32999,-0
1652,3.306,0,0.146152,-0.146152,-0,-0,-0,-1.33025,-0
1653,3.308,0,0.149797,-0.149797,-0,-0,-0,-1.33055,-0
1654,3.31,0,0.152008,-0.152008,-0,-0,-0,-1.33085,-0
1655,3.312,0,0.120369,-0.120369,-0,-0,0,-1.33112,0
1656,3.314,0,0.142074,-0.142074,-0,-0,-0,-1.33139,-0
1657,3.316,0,0.0992585,-0.0992585,-0,-0,0,-1.33163,0
1658,3.318,0,0.0532374,-0.0532374,-0,-0,0,-1.33178,0
1659,3.32,0,0.00431588,-0.00431588,-0,-0,0,-1.33184,0
1660,3.322,0,-0.0498243,0.0498243,0,-0,0,-1.33179,0
1661,3.324,0,-0.129194,0.129194,0,-0,0,-1.33161,0
1662,3.326,0,-0.0813777,0.0813777,0,-0,-0,-1.3314,0
1663,3.328,0,-0.130546,0.130546,0,-0,0,-1.33119,0
1664,3.33,0,-0.0840681,0.0840681,0,-0,-0,-1.33098,0
1665,3.332,0,-0.0373069,0.0373069,0,-0,-0,-1.33085,0
1666,3.334,0,-0.0312875,0.0312875,0,-0,-0,-1.33079,0
1667,3.336,0,-0.0261688,0.0261688,0,-0,-0,-1.33073,0
1668,3.338,0,-0.0230095,0.0230095,0,-0,-0,-1.33068,0
1669,3.34,0,-0.0190714,0.0190714,0,-0,-0,-1.33064,0
1670,3.342,0,-0.0352609,0.0352609,0,-0,0,-1.33058,0
1671,3.344,0,-0.0297109,0.0297109,0,-0,-0,-1.33052,0
1672,3.346,0,-0.0522082,0.0522082,0,-0,0,-1.33044,0
1673,3.348,0,-0.0443669,0.0443669,0,-0,-0,-1.33034,0
1674,3.35,0,-0.0726492,0.0726492,0,-0,0,-1.33022,0
1675,3.352,0,-0.0289497,0.0289497,0,-0,-0,-1.33012,0
1676,3.354,0,-0.0256418,0.0256418,0,-0,-0,-1.33007,0
1677,3.356,0,0.0143716,-0.0143716,-0,-0,-0,-1.33005,-0
1678,3.358,0,0.0115354,-0.0115354,-0,-0,0,-1.33008,0
1679,3.36,0,0.00907228,-0.00907228,-0,-0,0,-1.3301,0
1680,3.362,0,-0.0403854,0.0403854,0,-0,0,-1.33007,0
1681,3.364,0,-0.0896732,0.0896732,0,-0,0,-1.32994,0
1682,3.366,0,-0.138488,0.138488,0,-0,0,-1.32971,0
1683,3.368,0,-0.119586,0.119586,0,-0,-0,-1.32945,0
1684,3.37,0,-0.112627,0.112627,0,-0,-0,-1.32922,0
1685,3.372,0,-0.0961849,0.0961849,0,-0,-0,-1.32901,0
1686,3.374,0,-0.134366,0.134366,0,-0,0,-1.32878,0
1687,3.376,0,-0.0848445,0.0848445,0,-0,-0,-1.32856,0
1688,3.378,0,-0.034947,0.034947,0,-0,-0,-1.32844,0
1689,3.38,0,0.0155062,-0.0155062,-0,-0,-0,-1.32842,-0
1690,3.382,0,0.0667649,-0.0667649,-0,-0,-0,-1.32851,-0
1691,3.384,0,0.119271,-0.119271,-0,-0,-0,-1.32869,-0
1692,3.386,0,0.102711,-0.102711,-0,-0,0,-1.32891,0
1693,3.388,0,0.104057,-0.104057,-0,-0,-0,-1.32912,-0
1694,3.39,0,0.0730189,-0.0730189,-0,-0,0,-1.3293,0
1695,3.392,0,0.0635815,-0.0635815,-0,-0,0,-1.32943,0
1696,3.394,0,0.0541131,-0.0541131,-0,-0,0,-1.32955,0
1697,3.396,0,0.0789331,-0.0789331,-0,-0,-0,-1.32968,-0
1698,3.398,0,0.0672337,-0.0672337,-0,-0,0,-1.32983,0
1699,3.4,0,0.0571244,-0.0571244,-0,-0,0,-1.32996,0
1700,3.402,0,0.0483982,-0.0483982,-0,-0,0,-1.33006,0
1701,3.404,0,0.0408724,-0.0408724,-0,-0,0,-1.33015,0
1702,3.406,0,-0.00980085,0.00980085,0,-0,0,-1.33018,0
1703,3.408,0,-0.0195167,0.0195167,0,-0,0,-1.33015,0
1704,3.41,0,-0.0176333,0.0176333,0,-0,-0,-1.33011,0
1705,3.412,0,0.00384849,-0.00384849,-0,-0,-0,-1.3301,-0
1706,3.414,0,0.00252972,-0.00252972,-0,-0,0,-1.33011,0
1707,3.416,0,0.0337137,-0.0337137,-0,-0,-0,-1.33014,-0
1708,3.418,0,0.0283027,-0.0283027,-0,-0,0,-1.33021,0
1709,3.42,0,0.0609617,-0.0609617,-0,-0,-0,-1.33029,-0
1710,3.422,0,0.0391614,-0.0391614,-0,-0,0,-1.3304,0
1711,3.424,0,0.0346042,-0.0346042,-0,-0,0,-1.33047,0
1712,3.426,0,-0.00582305,0.00582305,0,-0,0,-1.3305,0
1713,3.428,0,0.0423081,-0.0423081,-0,-0,-0,-1.33053,-0
1714,3.43,0,0.0914131,-0.0914131,-0,-0,-0,-1.33067,-0
1715,3.432,0,0.141586,-0.141586,-0,-0,-0,-1.3309,-0
1716,3.434,0,0.193114,-0.193114,-0,-0,-0,-1.33124,-0
1717,3.436,0,0.246695,-0.246695,-0,-0,-0,-1.33168,-0
1718,3.438,0,0.266327,-0.266327,-0,-0,-0,-1.33219,-0
1719,3.44,0,0.23032,-0.23032,-0,-0,0,-1.33268,0
1720,3.442,0,0.197817,-0.197817,-0,-0,0,-1.33311,0
1721,3.444,0,0.197368,-0.197368,-0,-0,0,-1.33351,0
1722,3.446,0,0.169255,-0.169255,-0,-0,0,-1.33387,0
1723,3.448,0,0.112294,-0.112294,-0,-0,0,-1.33416,0
1724,3.45,0,0.056437,-0.056437,-0,-0,0,-1.33433,0
1725,3.452,0,0.001082,-0.001082,-0,-0,0,-1.33438,0
1726,3.454,0,0.000137039,-0.000137039,-0,-0,0,-1.33438,0
1727,3.456,0,0.000165445,-0.000165445,-0,-0,-0,-1.33438,-0
1728,3.458,0,-0.000599713,0.000599713,0,-0,0,-1.33438,0
1729,3.46,0,0.00964443,-0.00964443,-0,-0,-0,-1.33439,-0
1730,3.462,0,0.00764539,-0.00764539,-0,-0,0,-1.33441,0
1731,3.464,0,0.00907112,-0.00907112,-0,-0,-0,-1.33443,-0
1732,3.466,0,0.00722563,-0.00722563,-0,-0,0,-1.33444,0
1733,3.468,0,0.0111718,-0.0111718,-0,-0,-0,-1.33446,-0
1734,3.47,0,0.00609316,-0.00609316,-0,-0,0,-1.33448,0
1735,3.472,0,0.00885794,-0.00885794,-0,-0,-0,-1.33449,-0
1736,3.474,0,0.00301789,-0.00301789,-0,-0,0,-1.33451,0
1737,3.476,0,0.00689272,-0.00689272,-0,-0,-0,-1.33452,-0
1738,3.478,0,0.00540951,-0.00540951,-0,-0,0,-1.33453,0
1739,3.48,0,0.0203815,-0.0203815,-0,-0,-0,-1.33455,-0
1740,3.482,0,0.0305273,-0.0305273,-0,-0,-0,-1.3346,-0
1741,3.484,0,0.0173441,-0.0173441,-0,-0,0,-1.33465,0
1742,3.486,0,0.021668,-0.021668,-0,-0,-0,-1.33469,-0
1743,3.488,0,0.0232926,-0.0232926,-0,-0,-0,-1.33474,-0
1744,3.49,0,0.0668093,-0.0668093,-0,-0,-0,-1.33483,-0
1745,3.492,0,0.108538,-0.108538,-0,-0,-0,-1.335,-0
1746,3.494,0,0.106357,-0.106357,-0,-0,0,-1.33522,0
1747,3.496,0,0.10261,-0.10261,-0,-0,0,-1.33543,0
1748,3.498,0,0.0633054,-0.0633054,-0,-0,0,-1.33559,0
1749,3.5,0,0.0947981,-0.0947981,-0,-0,-0,-1.33575,-0
1750,3.502,0,0.0477641,-0.0477641,-0,-0,0,-1.33589,0
1751,3.504,0,-0.00101169,0.00101169,0,-0,0,-1.33594,0
1752,3.506,0,-0.0514857,0.0514857,0,-0,0,-1.33589,0
1753,3.508,0,-0.0452032,0.0452032,0,-0,-0,-1.33579,0
1754,3.51,0,-0.0397618,0.0397618,0,-0,-0,-1.3357,0
1755,3.512,0,-0.0343832,0.0343832,0,-0,-0,-1.33563,0
1756,3.514,0,-0.044791,0.044791,0,-0,0,-1.33555,0
1757,3.516,0,-0.0371131,0.0371131,0,-0,-0,-1.33547,0
1758,3.518,0,-0.0684939,0.0684939,0,-0,0,-1.33536,0
1759,3.52,0,-0.0583214,0.0583214,0,-0,-0,-1.33524,0
1760,3.522,0,-0.0509282,0.0509282,0,-0,-0,-1.33513,0
1761,3.524,0,-0.0269641,0.0269641,0,-0,-0,-1.33505,0
1762,3.526,0,-0.0290735,0.0290735,0,-0,0,-1.33499,0
1763,3.528,0,-0.0142026,0.0142026,0,-0,-0,-1.33495,0
1764,3.53,0,-0.00252615,0.00252615,0,-0,-0,-1.33493,0
1765,3.532,0,0.00670172,-0.00670172,-0,-0,-0,-1.33494,-0
1766,3.534,0,0.0140255,-0.0140255,-0,-0,-0,-1.33496,-0
1767,3.536,0,0.0705381,-0.0705381,-0,-0,-0,-1.33504,-0
1768,3.538,0,0.0859942,-0.0859942,-0,-0,-0,-1.3352,-0
1769,3.54,0,0.0885947,-0.0885947,-0,-0,-0,-1.33537,-0
1770,3.542,0,0.0528957,-0.0528957,-0,-0,0,-1.33552,0
1771,3.544,0,0.0464493,-0.0464493,-0,-0,0,-1.33562,0
1772,3.546,0,-0.005062,0.005062,0,-0,0,-1.33566,0
1773,3.548,0,0.0368907,-0.0368907,-0,-0,-0,-1.33569,-0
1774,3.55,0,-0.0101411,0.0101411,0,-0,0,-1.33572,0
1775,3.552,0,-0.0560696,0.0560696,0,-0,0,-1.33565,0
1776,3.554,0,-0.100873,0.100873,0,-0,0,-1.33549,0
1777,3.556,0,-0.143821,0.143821,0,-0,0,-1.33525,0
1778,3.558,0,-0.124713,0.124713,0,-0,-0,-1.33498,0
1779,3.56,0,-0.122224,0.122224,0,-0,-0,-1.33473,0
1780,3.562,0,-0.106056,0.106056,0,-0,-0,-1.3345,0
1781,3.564,0,-0.0905373,0.0905373,0,-0,-0,-1.33431,0
1782,3.566,0,-0.10285,0.10285,0,-0,0,-1.33411,0
1783,3.568,0,-0.0877533,0.0877533,0,-0,-0,-1.33392,0
1784,3.57,0,-0.0747489,0.0747489,0,-0,-0,-1.33376,0
1785,3.572,0,-0.0282166,0.0282166,0,-0,-0,-1.33366,0
1786,3.574,0,0.0188999,-0.0188999,-0,-0,-0,-1.33365,-0
1787,3.576,0,0.017122,-0.017122,-0,-0,0,-1.33368,0
1788,3.578,0,0.0147994,-0.0147994,-0,-0,0,-1.33372,0
1789,3.58,0,0.0135742,-0.0135742,-0,-0,0,-1.33374,0
1790,3.582,0,-0.0122286,0.0122286,0,-0,0,-1.33375,0
1791,3.584,0,-0.00973879,0.00973879,0,-0,-0,-1.33372,0
1792,3.586,0,-0.0432699,0.0432699,0,-0,0,-1.33367,0
1793,3.588,0,-0.0364623,0.0364623,0,-0,-0,-1.33359,0
1794,3.59,0,-0.0364396,0.0364396,0,-0,-0,-1.33352,0
1795,3.592,0,0.00970753,-0.00970753,-0,-0,-0,-1.33349,-0
1796,3.594,0,-0.0398757,0.0398757,0,-0,0,-1.33346,0
1797,3.596,0,-0.0893433,0.0893433,0,-0,0,-1.33333,0
1798,3.598,0,-0.139032,0.139032,0,-0,0,-1.3331,0
1799,3.6,0,-0.189238,0.189238,0,-0,0,-1.33278,0
1800,3.602,0,-0.240464,0.240464,0,-0,0,-1.33235,0
1801,3.604,0,-0.207331,0.207331,0,-0,-0,-1.3319,0
1802,3.606,0,-0.17942,0.17942,0,-0,-0,-1.33151,0
1803,3.608,0,-0.153818,0.153818,0,-0,-0,-1.33118,0
1804,3.61,0,-0.177083,0.177083,0,-0,0,-1.33085,0
1805,3.612,0,-0.126964,0.126964,0,-0,-0,-1.33054,0
1806,3.614,0,-0.07772,0.07772,0,-0,-0,-1.33034,0
1807,3.616,0,-0.029069,0.029069,0,-0,-0,-1.33023,0
1808,3.618,0,-0.0242487,0.0242487,0,-0,-0,-1.33018,0
1809,3.62,0,-0.0200974,0.0200974,0,-0,-0,-1.33013,0
1810,3.622,0,-0.0173612,0.0173612,0,-0,-0,-1.3301,0
1811,3.624,0,-0.0141923,0.0141923,0,-0,-0,-1.33007,0
1812,3.626,0,-0.0348257,0.0348257,0,-0,0,-1.33002,0
1813,3.628,0,-0.029283,0.029283,0,-0,-0,-1.32995,0
1814,3.63,0,-0.0590978,0.0590978,0,-0,0,-1.32986,0
1815,3.632,0,-0.0470228,0.0470228,0,-0,-0,-1.32976,0
1816,3.634,0,-0.0801692,0.0801692,0,-0,0,-1.32963,0
1817,3.636,0,-0.0702329,0.0702329,0,-0,-0,-1.32948,0
1818,3.638,0,-0.026552,0.026552,0,-0,-0,-1.32938,0
1819,3.64,0,-0.0758809,0.0758809,0,-0,0,-1.32928,0
1820,3.642,0,-0.12593,0.12593,0,-0,0,-1.32908,0
1821,3.644,0,-0.177003,0.177003,0,-0,0,-1.32878,0
1822,3.646,0,-0.229752,0.229752,0,-0,0,-1.32837,0
1823,3.648,0,-0.200877,0.200877,0,-0,-0,-1.32794,0
1824,3.65,0,-0.198529,0.198529,0,-0,-0,-1.32754,0
1825,3.652,0,-0.154014,0.154014,0,-0,-0,-1.32719,0
1826,3.654,0,-0.131904,0.131904,0,-0,-0,-1.3269,0
1827,3.656,0,-0.145584,0.145584,0,-0,0,-1.32662,0
1828,3.658,0,-0.0907291,0.0907291,0,-0,-0,-1.32639,0
1829,3.66,0,-0.0366645,0.0366645,0,-0,-0,-1.32626,0
1830,3.662,0,0.0171354,-0.0171354,-0,-0,-0,-1.32624,-0
1831,3.664,0,0.015574,-0.015574,-0,-0,0,-1.32627,0
1832,3.666,0,0.0136268,-0.0136268,-0,-0,0,-1.3263,0
1833,3.668,0,0.0125246,-0.0125246,-0,-0,0,-1.32633,0
1834,3.67,0,-0.0106762,0.0106762,0,-0,0,-1.32633,0
1835,3.672,0,0.00744906,-0.00744906,-0,-0,-0,-1.32633,-0
1836,3.674,0,-0.0246645,0.0246645,0,-0,0,-1.32631,0
1837,3.676,0,-0.0220116,0.0220116,0,-0,-0,-1.32626,0
1838,3.678,0,0.0163069,-0.0163069,-0,-0,-0,-1.32626,-0
1839,3.68,0,0.0132108,-0.0132108,-0,-0,0,-1.32629,0
1840,3.682,0,-0.0341759,0.0341759,0,-0,0,-1.32627,0
1841,3.684,0,-0.0810393,0.0810393,0,-0,0,-1.32615,0
1842,3.686,0,-0.126916,0.126916,0,-0,0,-1.32594,0
1843,3.688,0,-0.109534,0.109534,0,-0,-0,-1.32571,0
1844,3.69,0,-0.10699,0.10699,0,-0,-0,-1.32549,0
1845,3.692,0,-0.0744801,0.0744801,0,-0,-0,-1.32531,0
1846,3.694,0,-0.0633236,0.0633236,0,-0,-0,-1.32517,0
1847,3.696,0,-0.0891453,0.0891453,0,-0,0,-1.32502,0
1848,3.698,0,-0.0407677,0.0407677,0,-0,-0,-1.32489,0
1849,3.7,0,0.0086641,-0.0086641,-0,-0,-0,-1.32486,-0
1850,3.702,0,0.00830975,-0.00830975,-0,-0,0,-1.32487,0
1851,3.704,0,0.00800283,-0.00800283,-0,-0,0,-1.32489,0
1852,3.706,0,0.00713326,-0.00713326,-0,-0,0,-1.3249,0
1853,3.708,0,0.00891752,-0.00891752,-0,-0,-0,-1.32492,-0
1854,3.71,0,-0.0188566,0.0188566,0,-0,0,-1.32491,0
1855,3.712,0,-0.0153831,0.0153831,0,-0,-0,-1.32488,0
1856,3.714,0,-0.0669673,0.0669673,0,-0,0,-1.32479,0
1857,3.716,0,-0.0226973,0.0226973,0,-0,-0,-1.3247,0
1858,3.718,0,-0.071045,0.071045,0,-0,0,-1.32461,0
1859,3.72,0,-0.11866,0.11866,0,-0,0,-1.32442,0
1860,3.722,0,-0.165594,0.165594,0,-0,0,-1.32414,0
1861,3.724,0,-0.211108,0.211108,0,-0,0,-1.32376,0
1862,3.726,0,-0.183316,0.183316,0,-0,-0,-1.32337,0
1863,3.728,0,-0.162765,0.162765,0,-0,-0,-1.32302,0
1864,3.73,0,-0.139438,0.139438,0,-0,-0,-1.32272,0
1865,3.732,0,-0.164735,0.164735,0,-0,0,-1.32241,0
1866,3.734,0,-0.141099,0.141099,0,-0,-0,-1.32211,0
1867,3.736,0,-0.0900318,0.0900318,0,-0,-0,-1.32188,0
1868,3.738,0,-0.076737,0.076737,0,-0,-0,-1.32171,0
1869,3.74,0,-0.0652804,0.0652804,0,-0,-0,-1.32157,0
1870,3.742,0,-0.0561991,0.0561991,0,-0,-0,-1.32145,0
1871,3.744,0,-0.0475825,0.0475825,0,-0,-0,-1.32134,0
1872,3.746,0,-0.0486441,0.0486441,0,-0,0,-1.32125,0
1873,3.748,0,-0.0410691,0.0410691,0,-0,-0,-1.32116,0
1874,3.75,0,-0.056212,0.056212,0,-0,0,-1.32106,0
1875,3.752,0,-0.0475807,0.0475807,0,-0,-0,-1.32095,0
1876,3.754,0,-0.0615111,0.0615111,0,-0,0,-1.32085,0
1877,3.756,0,-0.0521396,0.0521396,0,-0,-0,-1.32073,0
1878,3.758,0,-0.062429,0.062429,0,-0,0,-1.32062,0
1879,3.76,0,-0.0136377,0.0136377,0,-0,-0,-1.32054,0
1880,3.762,0,-0.0576084,0.0576084,0,-0,0,-1.32047,0
1881,3.764,0,-0.021546,0.021546,0,-0,-0,-1.32039,0
1882,3.766,0,-0.0803601,0.0803601,0,-0,0,-1.32029,0
1883,3.768,0,-0.139141,0.139141,0,-0,0,-1.32007,0
1884,3.77,0,-0.197887,0.197887,0,-0,0,-1.31973,0
1885,3.772,0,-0.256597,0.256597,0,-0,0,-1.31928,0
1886,3.774,0,-0.211989,0.211989,0,-0,-0,-1.31881,0
1887,3.776,0,-0.230813,0.230813,0,-0,0,-1.31837,0
1888,3.778,0,-0.187363,0.187363,0,-0,-0,-1.31795,0
1889,3.78,0,-0.160571,0.160571,0,-0,-0,-1.3176,0
1890,3.782,0,-0.137614,0.137614,0,-0,-0,-1.3173,0
1891,3.784,0,-0.11797,0.11797,0,-0,-0,-1.31705,0
1892,3.786,0,-0.10104,0.10104,0,-0,-0,-1.31683,0
1893,3.788,0,-0.087679,0.087679,0,-0,-0,-1.31664,0
1894,3.79,0,-0.0751399,0.0751399,0,-0,-0,-1.31648,0
1895,3.792,0,-0.0921592,0.0921592,0,-0,0,-1.31631,0
1896,3.794,0,-0.079007,0.079007,0,-0,-0,-1.31614,0
1897,3.796,0,-0.094781,0.094781,0,-0,0,-1.31596,0
1898,3.798,0,-0.0812615,0.0812615,0,-0,-0,-1.31579,0
1899,3.8,0,-0.0920979,0.0920979,0,-0,0,-1.31561,0
1900,3.802,0,-0.0789359,0.0789359,0,-0,-0,-1.31544,0
1901,3.804,0,-0.0810779,0.0810779,0,-0,0,-1.31528,0
1902,3.806,0,-0.0694075,0.0694075,0,-0,-0,-1.31513,0
1903,3.808,0,-0.0607078,0.0607078,0,-0,-0,-1.315,0
1904,3.81,0,-0.042493,0.042493,0,-0,-0,-1.3149,0
1905,3.812,0,-0.0375527,0.0375527,0,-0,-0,-1.31482,0
1906,3.814,0,0.00465834,-0.00465834,-0,-0,-0,-1.31479,-0
1907,3.816,0,-0.048365,0.048365,0,-0,0,-1.31474,0
1908,3.818,0,0.00462983,-0.00462983,-0,-0,-0,-1.3147,-0
1909,3.82,0,-0.0510447,0.0510447,0,-0,0,-1.31465,0
1910,3.822,0,0.0122194,-0.0122194,-0,-0,-0,-1.31461,-0
1911,3.824,0,-0.00797376,0.00797376,0,-0,0,-1.31462,0
1912,3.826,0,0.00468808,-0.00468808,-0,-0,-0,-1.31462,-0
1913,3.828,0,-0.0299467,0.0299467,0,-0,0,-1.31459,0
1914,3.83,0,-0.0752918,0.0752918,0,-0,0,-1.31448,0
1915,3.832,0,-0.0787963,0.0787963,0,-0,0,-1.31433,0
1916,3.834,0,-0.146254,0.146254,0,-0,0,-1.31411,0
1917,3.836,0,-0.0823614,0.0823614,0,-0,-0,-1.31388,0
1918,3.838,0,-0.0803195,0.0803195,0,-0,-0,-1.31371,0
1919,3.84,0,-0.0193378,0.0193378,0,-0,-0,-1.31361,0
1920,3.842,0,-0.00993314,0.00993314,0,-0,-0,-1.31359,0
1921,3.844,0,-0.00367193,0.00367193,0,-0,-0,-1.31357,0
1922,3.846,0,-0.00256126,0.00256126,0,-0,-0,-1.31357,0
1923,3.848,0,-0.00194473,0.00194473,0,-0,-0,-1.31356,0
1924,3.85,0,-0.00245777,0.00245777,0,-0,0,-1.31356,0
1925,3.852,0,0.0136217,-0.0136217,-0,-0,-0,-1.31357,-0
1926,3.854,0,0.010951,-0.010951,-0,-0,0,-1.31359,0
1927,3.856,0,0.0314096,-0.0314096,-0,-0,-0,-1.31363,-0
1928,3.858,0,0.0262556,-0.0262556,-0,-0,0,-1.31369,0
1929,3.86,0,0.0508124,-0.0508124,-0,-0,-0,-1.31377,-0
1930,3.862,0,0.0429434,-0.0429434,-0,-0,0,-1.31386,0
1931,3.864,0,0.0583656,-0.0583656,-0,-0,-0,-1.31396,-0
1932,3.866,0,0.0111592,-0.0111592,-0,-0,0,-1.31403,0
1933,3.868,0,0.032902,-0.032902,-0,-0,-0,-1.31408,-0
1934,3.87,0,-0.0324019,0.0324019,0,-0,0,-1.31408,0
1935,3.872,0,-0.0271036,0.0271036,0,-0,-0,-1.31402,0
1936,3.874,0,-0.0241615,0.0241615,0,-0,-0,-1.31397,0
1937,3.876,0,-0.0334616,0.0334616,0,-0,0,-1.31391,0
1938,3.878,0,-0.0431082,0.0431082,0,-0,0,-1.31383,0
1939,3.88,0,-0.0148771,0.0148771,0,-0,-0,-1.31378,0
1940,3.882,0,-0.0337657,0.0337657,0,-0,0,-1.31373,0
1941,3.884,0,-0.000164922,0.000164922,0,-0,-0,-1.31369,0
1942,3.886,0,-0.00293395,0.00293395,0,-0,0,-1.31369,0
1943,3.888,0,0.0411247,-0.0411247,-0,-0,-0,-1.31373,-0
1944,3.89,0,0.0346567,-0.0346567,-0,-0,0,-1.3138,0
1945,3.892,0,0.0306287,-0.0306287,-0,-0,0,-1.31387,0
1946,3.894,0,0.0150679,-0.0150679,-0,-0,0,-1.31391,0
